#{"t_start": 1661092150.4813974, "env_id": null}
r,l,t
9.556667,7,15105.327606
5.656667,7,15128.435489
3.436667,7,15151.208183
7.896667,7,15174.854974
7.146667,7,15198.09796
7.466667,7,15221.672212
2.23,7,15245.118946
6.13,7,15267.625235
7.24,7,15290.993598
3.58,7,15313.60055
9.81,7,15337.643855
6.666667,7,15361.186306
5.463333,7,15383.903254
3.593333,7,15407.648039
6.98,7,15430.510126
2.07,7,15452.974837
3.656667,7,15475.724323
5.313333,7,15498.421227
7.536667,7,15521.663457
6.786667,7,15544.885298
0.79,7,15567.727602
7.203333,7,15591.215754
6.75,7,15613.951712
4.613333,7,15637.093268
1.89,7,15659.746564
6.923333,7,15682.659156
6.926667,7,15705.799499
4.286667,7,15728.805667
6.923333,7,15751.835943
6.936667,7,15774.476495
3.436667,7,15797.054575
6.793333,7,15819.908542
6.586667,7,15843.007279
6.456667,7,15865.800146
3.94,7,15888.596349
6.066667,7,15911.518442
5.92,7,15934.242721
3.606667,7,15957.214807
6.18,7,15979.772338
5.61,7,16002.840212
6.423333,7,16025.818856
3.92,7,16048.952157
7.32,7,16071.802702
6.513333,7,16094.776702
2.89,7,16118.465618
6.38,7,16141.375358
6.666667,7,16163.983268
5.08,7,16186.559364
4.51,7,16209.329598
5.803333,7,16232.03848
5.77,7,16255.181731
3.543333,7,16278.123913
6.243333,7,16301.122061
6.826667,7,16323.940451
6.393333,7,16346.56869
3.586667,7,16369.28538
5.24,7,16391.75457
5.946667,7,16414.660474
2.38,7,16437.280737
6.09,7,16460.066815
5.85,7,16482.919559
5.62,7,16505.681694
1.06,7,16528.567298
6.026667,7,16551.158535
6.236667,7,16574.280364
4.536667,7,16597.296025
3.213333,7,16619.955969
4.406667,7,16642.469137
4.77,7,16665.009986
1.576667,7,16688.334594
3.803333,7,16711.915811
1.396667,7,16734.379623
1.21,7,16756.99884
5.933333,7,16779.674937
5.566667,7,16802.476864
5.32,7,16825.810263
0.94,7,16848.741651
5.866667,7,16871.484303
5.646667,7,16894.105585
4.206667,7,16916.791693
0.63,7,16939.482055
4.183333,7,16962.10426
6.563333,7,16984.76002
1.676667,7,17007.857071
6.586667,7,17030.644612
5.8,7,17053.340631
4.993333,7,17075.802123
