	curr_thrpt	goodput	cc_level	cwnd	rtt	packet_loss_rate	score	date_time
254	74.0	6546	8	90.2	0.8	0.0	-63.0	2022-07-18 20:58:47.812384
255	73.0	6159	8	90.2	0.84	0.0	-62.0	2022-07-18 20:58:48.808709
256	76.0	5786	8	90.2	1.23	0.0	-65.0	2022-07-18 20:58:49.816450
257	71.0	6126	8	90.2	1.09	0.0	-61.0	2022-07-18 20:58:50.851983
258	77.0	6288	8	90.2	0.81	0.0	-66.0	2022-07-18 20:58:51.824533
259	71.0	5992	8	90.2	0.9	0.0	-61.0	2022-07-18 20:58:52.824599
260	72.0	6765	8	90.2	0.86	0.0	-61.0	2022-07-18 20:58:53.819641
261	76.0	4780	8	90.2	1.13	0.0	-65.0	2022-07-18 20:58:54.828441
262	71.0	5816	8	88.6	0.93	0.0	-61.0	2022-07-18 20:58:55.844866
263	73.0	5792	8	89.1	1.13	0.0	-62.0	2022-07-18 20:58:56.887220
264	75.0	6624	8	89.6	0.88	0.0	-64.0	2022-07-18 20:58:57.907487
265	69.0	6681	8	90.1	1.22	0.0	-59.0	2022-07-18 20:58:58.795627
266	77.0	5959	8	90.1	0.98	0.0	-66.0	2022-07-18 20:58:59.964480
267	75.0	5349	8	90.1	0.98	0.0	-64.0	2022-07-18 20:59:00.816425
268	75.0	5679	8	90.1	1.16	0.0	-64.0	2022-07-18 20:59:01.883774
269	74.0	5707	8	90.1	0.91	0.0	-63.0	2022-07-18 20:59:02.807619
270	75.0	5753	8	90.1	0.91	0.0	-64.0	2022-07-18 20:59:03.827628
271	71.0	6404	8	90.1	0.89	0.0	-61.0	2022-07-18 20:59:04.840418
272	73.0	5733	8	90.1	1.02	0.0	-62.0	2022-07-18 20:59:05.857711
273	72.0	7105	8	90.1	0.79	0.0	-61.0	2022-07-18 20:59:06.885644
274	75.0	6652	8	90.1	0.79	0.0	-64.0	2022-07-18 20:59:07.836365
275	74.0	5720	8	90.1	1.01	0.0	-63.0	2022-07-18 20:59:08.815517
276	73.0	6892	8	90.1	0.95	0.0	-62.0	2022-07-18 20:59:09.871590
277	74.0	5781	8	90.1	0.93	0.0	-63.0	2022-07-18 20:59:10.844510
278	74.0	6611	8	90.1	1.05	0.0	-63.0	2022-07-18 20:59:11.819532
279	72.0	5854	8	90.1	0.89	0.0	-61.0	2022-07-18 20:59:12.836440
280	72.0	5519	8	90.1	0.94	0.0	-61.0	2022-07-18 20:59:13.867211
281	76.0	5496	8	90.1	1.03	0.0	-65.0	2022-07-18 20:59:14.861809
282	71.0	4768	8	90.1	1.61	0.0	-61.0	2022-07-18 20:59:15.867395
283	73.0	6104	8	90.1	0.94	0.0	-62.0	2022-07-18 20:59:16.928596
284	75.0	6386	8	90.1	0.86	0.0	-64.0	2022-07-18 20:59:17.844411
285	71.0	6158	8	90.1	0.86	0.0	-61.0	2022-07-18 20:59:18.841202
