#{"t_start": 1661258181.6065865, "env_id": null}
r,l,t
-6.0,7,51586.663382
-6.0,7,51609.055764
-6.0,7,51631.459834
-6.0,7,51653.839959
-6.0,7,51676.308996
-6.0,7,51698.701803
-6.0,7,51721.101865
-6.0,7,51743.640014
-6.0,7,51766.197635
-6.0,7,51788.714244
-6.0,7,51811.111822
-6.0,7,51833.390566
-6.0,7,51855.945243
-6.0,7,51878.402209
-6.0,7,51900.838113
-6.0,7,51923.219836
-6.0,7,51945.74079
-6.0,7,51968.26603
-6.0,7,51990.666647
-6.0,7,52012.962476
-6.0,7,52035.383699
-6.0,7,52057.926556
-6.0,7,52080.429986
-6.0,7,52102.802567
-6.0,7,52125.211365
-6.0,7,52147.780561
-6.0,7,52170.233358
-6.0,7,52192.519351
-6.0,7,52214.929369
-6.0,7,52237.330652
-6.0,7,52259.930706
-6.0,7,52282.385383
-6.0,7,52304.823216
-6.0,7,52327.310911
-6.0,7,52349.969971
-6.0,7,52372.318168
-6.0,7,52394.75554
-6.0,7,52417.192746
-6.0,7,52439.743481
-6.0,7,52462.40799
-6.0,7,52484.944539
-6.0,7,52507.366187
-6.0,7,52529.830341
-6.0,7,52552.371234
-6.0,7,52574.901524
-6.0,7,52597.308914
-6.0,7,52619.735396
