#{"t_start": 1660943053.494248, "env_id": null}
r,l,t
-6.0,7,18581.053724
-6.0,7,18603.862333
-6.0,7,18626.585527
-6.0,7,18649.198156
-6.0,7,18671.865402
-6.0,7,18694.562203
-6.0,7,18717.219239
-6.0,7,18739.883195
-6.0,7,18762.818289
-6.0,7,18785.439522
-6.0,7,18808.159896
-6.0,7,18830.810924
-6.0,7,18853.562435
-6.0,7,18876.232859
-6.0,7,18898.90969
-6.0,7,18921.839109
-6.0,7,18944.533847
-6.0,7,18967.05946
-6.0,7,18989.804032
-6.0,7,19012.525186
-6.0,7,19035.19679
-6.0,7,19057.852243
-6.0,7,19080.761168
-6.0,7,19103.484123
-6.0,7,19126.182999
-6.0,7,19148.789999
-6.0,7,19171.467366
-6.0,7,19194.159874
-6.0,7,19216.822989
-6.0,7,19239.744457
-6.0,7,19262.536682
-6.0,7,19285.204073
-6.0,7,19307.874241
-6.0,7,19330.495292
-6.0,7,19353.236627
-6.0,7,19375.874971
-6.0,7,19398.776935
-6.0,7,19421.490399
-6.0,7,19444.194742
-6.0,7,19466.883911
-6.0,7,19489.50301
-6.0,7,19512.058521
-6.0,7,19534.802499
-6.0,7,19557.757347
-6.0,7,19580.586553
-6.0,7,19603.260662
-6.0,7,19625.946461
-6.0,7,19648.632131
-6.0,7,19671.280875
-6.0,7,19693.800377
-6.0,7,19716.433107
-6.0,7,19739.168106
-6.0,7,19761.910421
-6.0,7,19784.589185
-6.0,7,19807.36449
-6.0,7,19830.046938
-6.0,7,19852.835768
-6.0,7,19875.359603
-6.0,7,19898.064794
-6.0,7,19920.800812
-6.0,7,19943.487842
-6.0,7,19966.303812
-6.0,7,19989.073505
-6.0,7,20011.745375
-6.0,7,20034.37618
-6.0,7,20056.941345
-6.0,7,20079.592668
-6.0,7,20102.249848
-6.0,7,20125.056126
-6.0,7,20147.864874
-6.0,7,20170.550067
-6.0,7,20193.236064
-6.0,7,20215.933164
-6.0,7,20238.54822
-6.0,7,20261.240355
-6.0,7,20284.169811
-6.0,7,20306.858087
-6.0,7,20329.564878
-6.0,7,20352.269107
-6.0,7,20374.921085
-6.0,7,20397.559912
-6.0,7,20420.065363
-6.0,7,20442.936434
-6.0,7,20465.671502
-6.0,7,20488.462528
-6.0,7,20511.117577
-6.0,7,20533.814961
-6.0,7,20556.512778
-6.0,7,20579.191515
-6.0,7,20601.922159
-6.0,7,20624.685595
-6.0,7,20647.33621
-6.0,7,20669.989641
-6.0,7,20692.648308
-6.0,7,20715.327531
-6.0,7,20738.016602
-6.0,7,20760.944011
-6.0,7,20783.545538
-6.0,7,20806.245585
-6.0,7,20828.846349
-6.0,7,20851.530904
-6.0,7,20874.205543
-6.0,7,20896.898075
-6.0,7,20919.720807
-6.0,7,20942.421731
-6.0,7,20964.998464
-6.0,7,20987.710016
-6.0,7,21010.381257
-6.0,7,21033.007427
-6.0,7,21055.601024
-6.0,7,21078.474588
-6.0,7,21101.183063
-6.0,7,21123.845817
-6.0,7,21146.443407
-6.0,7,21169.170851
-6.0,7,21191.870166
-6.0,7,21214.519197
-6.0,7,21237.262897
-6.0,7,21259.988193
-6.0,7,21282.672812
-6.0,7,21305.31862
-6.0,7,21328.064502
-6.0,7,21350.804086
-6.0,7,21373.4943
-6.0,7,21396.175554
-6.0,7,21418.928586
-6.0,7,21441.602134
-6.0,7,21464.28286
-6.0,7,21487.123361
-6.0,7,21509.751211
-6.0,7,21532.511164
-6.0,7,21555.158832
-6.0,7,21577.892222
-6.0,7,21600.552707
-6.0,7,21623.283819
-6.0,7,21646.209028
-6.0,7,21669.061373
-6.0,7,21691.683799
-6.0,7,21714.389214
-6.0,7,21737.153044
-6.0,7,21759.846918
-6.0,7,21782.541084
-6.0,7,21805.483545
-6.0,7,21828.234528
-6.0,7,21850.945063
-6.0,7,21873.56378
-6.0,7,21896.297043
-6.0,7,21919.025554
-6.0,7,21941.702742
-6.0,7,21964.638658
-6.0,7,21987.422614
-6.0,7,22010.092958
-6.0,7,22032.733319
-6.0,7,22055.257119
-6.0,7,22077.984883
-6.0,7,22100.733118
-6.0,7,22123.631404
-6.0,7,22146.429905
-6.0,7,22169.112406
