#{"t_start": 1661457521.2060063, "env_id": null}
r,l,t
0.0,8,24634.39818
0.0,8,24658.420682
0.0,8,24682.458723
0.0,8,24706.73783
0.0,8,24731.184006
0.0,8,24755.244574
0.0,8,24779.212167
0.0,8,24803.188954
0.0,8,24827.389603
0.0,8,24851.508061
0.0,8,24875.599324
0.0,8,24899.657722
0.0,8,24923.873611
0.0,8,24948.108637
0.0,8,24972.20156
0.0,8,24996.271268
0.0,8,25020.446316
0.0,8,25044.709002
0.0,8,25068.851474
0.0,8,25092.883838
0.0,8,25117.228033
0.0,8,25141.501459
0.0,8,25165.621138
0.0,8,25189.66533
0.0,8,25213.914074
0.0,8,25238.099552
0.0,8,25262.133654
0.0,8,25286.195576
0.0,8,25310.363338
0.0,8,25334.617434
0.0,8,25358.709476
0.0,8,25382.718833
0.0,8,25406.855455
0.0,8,25431.169824
0.0,8,25455.261847
0.0,8,25479.325767
0.0,8,25503.396067
0.0,8,25527.631354
0.0,8,25551.653204
0.0,8,25575.717006
0.0,8,25599.743304
0.0,8,25623.923862
0.0,8,25648.148715
0.0,8,25672.236697
0.0,8,25696.256987
0.0,8,25720.456887
0.0,8,25744.721941
0.0,8,25768.829857
0.0,8,25792.856761
0.0,8,25817.126448
0.0,8,25841.487531
0.0,8,25865.484839
0.0,8,25889.569743
0.0,8,25913.799732
0.0,8,25937.913427
0.0,8,25961.978445
0.0,8,25986.107841
0.0,8,26010.419882
0.0,8,26034.896298
0.0,8,26059.033954
0.0,8,26083.183184
0.0,8,26107.454371
0.0,8,26131.777354
0.0,8,26155.987017
0.0,8,26180.141149
0.0,8,26204.291713
0.0,8,26228.575077
0.0,8,26252.774772
0.0,8,26276.820963
0.0,8,26300.973477
0.0,8,26325.233337
0.0,8,26349.48047
0.0,8,26373.576848
0.0,8,26397.78624
0.0,8,26422.022455
0.0,8,26446.283524
0.0,8,26470.327543
0.0,8,26494.473762
0.0,8,26518.835567
0.0,8,26543.021781
0.0,8,26567.095794
0.0,8,26591.210828
0.0,8,26615.477825
0.0,8,26639.63735
0.0,8,26663.723849
0.0,8,26687.858335
0.0,8,26712.286589
0.0,8,26736.691665
0.0,8,26760.881365
0.0,8,26784.987881
0.0,8,26809.337036
0.0,8,26833.744604
0.0,8,26857.847143
0.0,8,26881.983204
0.0,8,26906.036747
0.0,8,26930.391415
0.0,8,26954.715878
0.0,8,26978.77925
0.0,8,27002.861191
0.0,8,27027.215384
0.0,8,27051.405323
0.0,8,27075.398281
0.0,8,27099.456923
0.0,8,27123.780745
0.0,8,27147.970795
0.0,8,27172.04948
0.0,8,27196.143035
0.0,8,27220.529778
0.0,8,27244.647716
0.0,8,27268.83386
0.0,8,27292.993999
0.0,8,27317.337473
0.0,8,27341.619048
0.0,8,27365.749079
0.0,8,27389.807365
