#{"t_start": 1661372226.7804112, "env_id": null}
r,l,t
-6.0,7,24110.943423
-6.0,7,24133.49579
-6.0,7,24156.030277
-6.0,7,24178.486309
-6.0,7,24200.900829
-6.0,7,24223.495207
-6.0,7,24246.07634
-6.0,7,24268.533421
-6.0,7,24290.972213
-6.0,7,24313.409124
-6.0,7,24336.035562
-6.0,7,24358.559193
-6.0,7,24380.972336
-6.0,7,24403.381669
-6.0,7,24425.893501
-6.0,7,24448.485976
-6.0,7,24470.926239
-6.0,7,24493.342077
-6.0,7,24515.74451
-6.0,7,24538.356032
-6.0,7,24560.803207
-6.0,7,24583.191288
-6.0,7,24605.580357
-6.0,7,24628.073026
-6.0,7,24650.517394
-6.0,7,24672.937113
-6.0,7,24695.316536
-6.0,7,24717.735096
-6.0,7,24740.338674
-6.0,7,24762.806631
-6.0,7,24785.222893
-6.0,7,24807.646355
-6.0,7,24830.186127
-6.0,7,24852.633266
-6.0,7,24875.054488
-6.0,7,24897.460713
-6.0,7,24919.955858
-6.0,7,24942.518909
-6.0,7,24964.940077
-6.0,7,24987.331521
-6.0,7,25009.744711
-6.0,7,25032.269148
-6.0,7,25054.704981
-6.0,7,25077.121385
-6.0,7,25099.530328
-6.0,7,25122.101594
-6.0,7,25144.723234
-6.0,7,25167.220201
-6.0,7,25189.626064
-6.0,7,25212.017579
-6.0,7,25234.551152
-6.0,7,25257.159884
-6.0,7,25279.536556
-6.0,7,25301.951066
-6.0,7,25324.45532
-6.0,7,25347.041588
-6.0,7,25369.49439
-6.0,7,25391.907263
-6.0,7,25414.320703
-6.0,7,25436.900447
-6.0,7,25459.513643
-6.0,7,25481.896151
-6.0,7,25504.294643
-6.0,7,25526.838047
-6.0,7,25549.460423
-6.0,7,25571.904957
-6.0,7,25594.314162
-6.0,7,25616.698705
-6.0,7,25639.239908
-6.0,7,25661.704401
-6.0,7,25684.114717
-6.0,7,25706.566761
-6.0,7,25729.070478
-6.0,7,25751.493189
-6.0,7,25773.875569
-6.0,7,25796.305198
-6.0,7,25818.731606
-6.0,7,25841.265465
-6.0,7,25863.714593
-6.0,7,25886.116455
-6.0,7,25908.523679
-6.0,7,25931.050348
-6.0,7,25953.674336
-6.0,7,25976.059667
-6.0,7,25998.462081
-6.0,7,26021.002571
-6.0,7,26043.651959
-6.0,7,26066.163429
-6.0,7,26088.54589
-6.0,7,26110.963191
-6.0,7,26133.484224
-6.0,7,26155.936169
-6.0,7,26178.367203
-6.0,7,26200.763031
-6.0,7,26223.310848
-6.0,7,26245.915009
-6.0,7,26268.406258
-6.0,7,26290.801846
-6.0,7,26313.22051
-6.0,7,26335.736991
-6.0,7,26358.170666
-6.0,7,26380.545048
-6.0,7,26402.930123
-6.0,7,26425.463786
-6.0,7,26447.983511
-6.0,7,26470.450835
-6.0,7,26492.836897
-6.0,7,26515.241652
-6.0,7,26537.786033
-6.0,7,26560.379913
-6.0,7,26582.77158
-6.0,7,26605.152014
-6.0,7,26627.665624
-6.0,7,26650.197461
-6.0,7,26672.62761
-6.0,7,26695.012909
-6.0,7,26717.399314
-6.0,7,26739.906209
-6.0,7,26762.314098
-6.0,7,26784.680741
-6.0,7,26807.071793
-6.0,7,26829.670913
-6.0,7,26852.15707
-6.0,7,26874.519303
-6.0,7,26896.862585
-6.0,7,26919.240109
-6.0,7,26941.77253
-6.0,7,26964.327826
-6.0,7,26986.679342
-6.0,7,27009.024163
-6.0,7,27031.521033
-6.0,7,27053.970513
-6.0,7,27076.334114
-6.0,7,27098.728451
-6.0,7,27121.065259
-6.0,7,27143.573754
-6.0,7,27165.997588
-6.0,7,27188.391015
-6.0,7,27210.758937
-6.0,7,27233.232533
-6.0,7,27255.720455
-6.0,7,27278.091061
-6.0,7,27300.453326
-6.0,7,27322.97717
-6.0,7,27345.516178
-6.0,7,27367.964721
-6.0,7,27390.324365
-6.0,7,27412.691838
-6.0,7,27435.17124
-6.0,7,27457.58073
-6.0,7,27479.946391
-6.0,7,27502.319847
-6.0,7,27524.831261
-6.0,7,27547.415402
-6.0,7,27569.91649
-6.0,7,27592.290458
-6.0,7,27614.664357
-6.0,7,27637.146322
-6.0,7,27659.557891
-6.0,7,27681.934603
-6.0,7,27704.297084
-6.0,7,27726.803238
-6.0,7,27749.314443
-6.0,7,27771.715506
-6.0,7,27794.086939
-6.0,7,27816.434052
-6.0,7,27838.905423
-6.0,7,27861.318044
-6.0,7,27883.683088
-6.0,7,27906.059578
-6.0,7,27928.542973
-6.0,7,27951.106356
-6.0,7,27973.633717
-6.0,7,27995.99622
-6.0,7,28018.370798
-6.0,7,28040.881262
-6.0,7,28063.330655
-6.0,7,28085.679886
-6.0,7,28108.018525
-6.0,7,28130.535836
-6.0,7,28153.103964
-6.0,7,28175.444549
-6.0,7,28197.791569
-6.0,7,28220.130921
-6.0,7,28242.607713
-6.0,7,28265.036733
-6.0,7,28287.395655
-6.0,7,28309.717628
-6.0,7,28332.216601
-6.0,7,28354.626245
-6.0,7,28376.965549
-6.0,7,28399.324975
-6.0,7,28421.689666
-6.0,7,28444.228427
-6.0,7,28466.594918
-6.0,7,28488.938768
-6.0,7,28511.301793
-6.0,7,28533.778933
-6.0,7,28556.196425
-6.0,7,28578.568069
-6.0,7,28600.931535
-6.0,7,28623.377799
-6.0,7,28645.891382
-6.0,7,28668.298271
-6.0,7,28690.654714
-6.0,7,28713.020415
-6.0,7,28735.470928
-6.0,7,28757.84286
-6.0,7,28780.191519
-6.0,7,28802.514777
-6.0,7,28825.053464
-6.0,7,28847.670514
-6.0,7,28870.158112
-6.0,7,28892.511563
-6.0,7,28914.922482
-6.0,7,28937.437848
-6.0,7,28959.918943
-6.0,7,28982.260268
-6.0,7,29004.621459
-6.0,7,29027.096626
-6.0,7,29049.594223
-6.0,7,29071.960869
-6.0,7,29094.293697
-6.0,7,29116.638759
-6.0,7,29139.101727
-6.0,7,29161.475245
-6.0,7,29183.789395
-6.0,7,29206.146588
-6.0,7,29228.597652
-6.0,7,29251.183683
-6.0,7,29273.624207
-6.0,7,29295.979123
-6.0,7,29318.303953
-6.0,7,29340.742502
-6.0,7,29363.152888
-6.0,7,29385.506178
-6.0,7,29407.816017
-6.0,7,29430.2992
-6.0,7,29452.820946
-6.0,7,29475.179075
-6.0,7,29497.502995
-6.0,7,29519.8792
-6.0,7,29542.324905
-6.0,7,29564.703178
-6.0,7,29587.071175
-6.0,7,29609.421492
-6.0,7,29631.850137
-6.0,7,29654.25012
-6.0,7,29676.599401
-6.0,7,29698.92315
-6.0,7,29721.271878
-6.0,7,29743.721416
-6.0,7,29766.137635
-6.0,7,29788.466214
-6.0,7,29810.80089
-6.0,7,29833.30724
-6.0,7,29855.676647
-6.0,7,29878.016901
-6.0,7,29900.349463
-6.0,7,29922.710161
-6.0,7,29945.228952
-6.0,7,29967.604709
-6.0,7,29989.928204
-6.0,7,30012.241513
-6.0,7,30034.739105
-6.0,7,30057.150437
-6.0,7,30079.491482
-6.0,7,30101.842871
-6.0,7,30124.323199
-6.0,7,30146.864347
-6.0,7,30169.278258
-6.0,7,30191.600278
-6.0,7,30213.94792
-6.0,7,30236.422265
-6.0,7,30258.850283
-6.0,7,30281.188873
-6.0,7,30303.525153
-6.0,7,30326.013022
-6.0,7,30348.628174
-6.0,7,30371.005667
-6.0,7,30393.375503
-6.0,7,30415.722698
-6.0,7,30438.149413
-6.0,7,30460.514235
-6.0,7,30482.870907
-6.0,7,30505.25063
-6.0,7,30527.678209
-6.0,7,30550.200242
-6.0,7,30572.629638
-6.0,7,30594.974671
-6.0,7,30617.324261
-6.0,7,30639.797866
-6.0,7,30662.208717
-6.0,7,30684.577998
-6.0,7,30706.915716
-6.0,7,30729.416535
-6.0,7,30751.91165
-6.0,7,30774.309841
-6.0,7,30796.692143
-6.0,7,30819.046606
-6.0,7,30841.501904
-6.0,7,30863.909863
-6.0,7,30886.27601
-6.0,7,30908.627065
-6.0,7,30931.068508
-6.0,7,30953.576273
-6.0,7,30975.923622
-6.0,7,30998.349701
-6.0,7,31020.845727
-6.0,7,31043.320681
-6.0,7,31065.706165
-6.0,7,31088.054469
-6.0,7,31110.413596
-6.0,7,31132.868009
-6.0,7,31155.32384
-6.0,7,31177.66516
-6.0,7,31200.030307
-6.0,7,31222.368125
-6.0,7,31244.863731
-6.0,7,31267.305902
-6.0,7,31289.659513
-6.0,7,31312.005135
-6.0,7,31334.457422
-6.0,7,31356.953651
-6.0,7,31379.301588
-6.0,7,31401.661819
-6.0,7,31423.990253
-6.0,7,31446.532179
-6.0,7,31469.005814
-6.0,7,31491.329977
-6.0,7,31513.715808
-6.0,7,31536.16778
-6.0,7,31558.624859
-6.0,7,31580.989854
-6.0,7,31603.322801
-6.0,7,31625.744284
-6.0,7,31648.310403
-6.0,7,31670.746727
-6.0,7,31693.127683
-6.0,7,31715.467822
-6.0,7,31737.935527
-6.0,7,31760.40356
-6.0,7,31782.744642
-6.0,7,31805.10293
-6.0,7,31827.548396
-6.0,7,31850.040888
-6.0,7,31872.498043
-6.0,7,31894.880656
-6.0,7,31917.235336
-6.0,7,31939.719429
-6.0,7,31962.095512
-6.0,7,31984.450909
-6.0,7,32006.821046
-6.0,7,32029.263317
-6.0,7,32051.754112
-6.0,7,32074.19123
-6.0,7,32096.542709
-6.0,7,32118.94077
-6.0,7,32141.35776
-6.0,7,32163.828249
-6.0,7,32186.211695
-6.0,7,32208.559033
-6.0,7,32231.036269
-6.0,7,32253.609004
-6.0,7,32276.053095
-6.0,7,32298.443563
-6.0,7,32320.809876
-6.0,7,32343.293824
-6.0,7,32365.703856
-6.0,7,32388.073657
-6.0,7,32410.430403
-6.0,7,32432.91683
-6.0,7,32455.425671
-6.0,7,32477.780464
-6.0,7,32500.146703
-6.0,7,32522.504394
-6.0,7,32544.958941
-6.0,7,32567.334501
-6.0,7,32589.711477
-6.0,7,32612.06311
-6.0,7,32634.555409
-6.0,7,32657.045678
-6.0,7,32679.387762
-6.0,7,32701.738854
-6.0,7,32724.099466
-6.0,7,32746.580654
-6.0,7,32769.129177
-6.0,7,32791.488803
-6.0,7,32813.855307
-6.0,7,32836.347458
-6.0,7,32858.768712
-6.0,7,32881.136382
-6.0,7,32903.497395
-6.0,7,32926.021003
-6.0,7,32948.616391
-6.0,7,32971.024934
-6.0,7,32993.372681
-6.0,7,33015.719088
-6.0,7,33038.22729
-6.0,7,33060.614799
-6.0,7,33082.963661
-6.0,7,33105.330071
-6.0,7,33127.806004
-6.0,7,33150.329633
-6.0,7,33172.759796
-6.0,7,33195.102333
-6.0,7,33217.478447
-6.0,7,33239.959373
-6.0,7,33262.348162
-6.0,7,33284.696603
-6.0,7,33307.06913
-6.0,7,33329.513604
-6.0,7,33352.180773
-6.0,7,33374.575012
-6.0,7,33396.929047
-6.0,7,33419.287455
-6.0,7,33441.731187
-6.0,7,33464.111684
-6.0,7,33486.463924
-6.0,7,33508.832345
-6.0,7,33531.323094
-6.0,7,33553.874738
-6.0,7,33576.282306
-6.0,7,33598.659757
-6.0,7,33621.032696
-6.0,7,33643.48646
-6.0,7,33665.931836
-6.0,7,33688.271485
-6.0,7,33710.630234
-6.0,7,33733.099216
-6.0,7,33755.778004
-6.0,7,33778.161277
-6.0,7,33800.512094
-6.0,7,33822.88753
-6.0,7,33845.400758
-6.0,7,33867.882945
-6.0,7,33890.252539
-6.0,7,33912.618393
-6.0,7,33935.106584
-6.0,7,33957.597233
-6.0,7,33979.9807
-6.0,7,34002.349607
-6.0,7,34024.724627
-6.0,7,34047.181885
-6.0,7,34069.590087
-6.0,7,34091.961446
-6.0,7,34114.314197
-6.0,7,34136.76535
-6.0,7,34159.169124
-6.0,7,34181.508452
-6.0,7,34203.840993
-6.0,7,34226.23889
-6.0,7,34248.944411
-6.0,7,34271.317054
-6.0,7,34293.692517
-6.0,7,34316.030536
-6.0,7,34338.523819
-6.0,7,34360.992621
-6.0,7,34383.365005
-6.0,7,34405.73059
-6.0,7,34428.206254
-6.0,7,34450.880475
-6.0,7,34473.336328
-6.0,7,34495.681312
-6.0,7,34518.051842
-6.0,7,34540.527182
-6.0,7,34562.99068
-6.0,7,34585.355785
-6.0,7,34607.695361
-6.0,7,34630.138222
-6.0,7,34652.745614
-6.0,7,34675.125695
-6.0,7,34697.492903
-6.0,7,34719.862801
-6.0,7,34742.365369
-6.0,7,34764.935834
-6.0,7,34787.277318
-6.0,7,34809.622819
-6.0,7,34832.106524
-6.0,7,34854.650436
-6.0,7,34877.111315
-6.0,7,34899.487348
-6.0,7,34921.853117
-6.0,7,34944.391802
-6.0,7,34966.860443
-6.0,7,34989.244272
-6.0,7,35011.589386
-6.0,7,35034.078855
-6.0,7,35056.659382
-6.0,7,35079.035957
-6.0,7,35101.412581
-6.0,7,35123.755166
-6.0,7,35146.29421
-6.0,7,35168.766636
-6.0,7,35191.139491
-6.0,7,35213.530337
-6.0,7,35236.127668
-6.0,7,35258.627511
-6.0,7,35281.018307
-6.0,7,35303.438345
-6.0,7,35325.858427
-6.0,7,35348.393971
-6.0,7,35370.877396
-6.0,7,35393.4145
-6.0,7,35416.00214
-6.0,7,35438.852052
-6.0,7,35461.555556
-6.0,7,35484.254089
-6.0,7,35506.965537
-6.0,7,35529.868612
-6.0,7,35552.870319
-6.0,7,35575.602324
-6.0,7,35598.294411
-6.0,7,35621.012466
-6.0,7,35643.92443
-6.0,7,35666.670744
-6.0,7,35689.383386
-6.0,7,35712.061095
-6.0,7,35734.944008
-6.0,7,35757.758655
-6.0,7,35780.477179
-6.0,7,35803.149921
-6.0,7,35825.871475
-6.0,7,35848.795895
-6.0,7,35871.632189
-6.0,7,35894.350592
-6.0,7,35917.06835
-6.0,7,35939.970507
-6.0,7,35962.705158
-6.0,7,35985.417803
-6.0,7,36008.090431
-6.0,7,36030.918302
-6.0,7,36053.948627
-6.0,7,36076.536532
-6.0,7,36098.911271
-6.0,7,36121.289631
-6.0,7,36143.756416
-6.0,7,36166.159832
-6.0,7,36188.513144
-6.0,7,36210.916188
-6.0,7,36233.459688
-6.0,7,36256.130835
-6.0,7,36278.539131
-6.0,7,36300.922482
-6.0,7,36323.311564
-6.0,7,36345.812463
-6.0,7,36368.277566
-6.0,7,36390.675294
-6.0,7,36413.05363
-6.0,7,36435.597911
-6.0,7,36458.061996
-6.0,7,36480.455193
-6.0,7,36502.868077
-6.0,7,36525.281061
-6.0,7,36547.880878
-6.0,7,36570.354951
-6.0,7,36592.771466
-6.0,7,36615.200824
-6.0,7,36637.806049
-6.0,7,36660.266256
-6.0,7,36682.711855
-6.0,7,36705.134372
-6.0,7,36727.555747
-6.0,7,36750.212363
-6.0,7,36772.678975
-6.0,7,36795.095926
-6.0,7,36817.516671
-6.0,7,36840.062477
-6.0,7,36862.606334
-6.0,7,36885.016484
-6.0,7,36907.45128
-6.0,7,36929.970571
-6.0,7,36952.615501
-6.0,7,36975.085341
-6.0,7,36997.531145
-6.0,7,37019.958889
-6.0,7,37042.504891
-6.0,7,37065.053825
-6.0,7,37087.489256
-6.0,7,37109.94918
-6.0,7,37132.598327
-6.0,7,37155.247929
-6.0,7,37177.770256
-6.0,7,37200.20471
-6.0,7,37222.674128
-6.0,7,37245.295662
-6.0,7,37267.768394
-6.0,7,37290.185633
-6.0,7,37312.650072
-6.0,7,37335.237616
-6.0,7,37357.889636
-6.0,7,37380.379777
-6.0,7,37402.834737
-6.0,7,37425.272149
-6.0,7,37447.870415
-6.0,7,37470.422747
-6.0,7,37492.865404
-6.0,7,37515.291893
-6.0,7,37537.895098
-6.0,7,37560.39536
-6.0,7,37582.831948
-6.0,7,37605.252931
-6.0,7,37627.703293
-6.0,7,37650.319424
-6.0,7,37672.809315
-6.0,7,37695.259179
-6.0,7,37717.711824
-6.0,7,37740.347188
-6.0,7,37762.911747
-6.0,7,37785.374338
-6.0,7,37807.789626
-6.0,7,37830.400141
-6.0,7,37853.086532
-6.0,7,37875.593565
-6.0,7,37898.029494
-6.0,7,37920.455617
-6.0,7,37943.052863
-6.0,7,37965.692186
-6.0,7,37988.144926
-6.0,7,38010.593002
-6.0,7,38033.2357
-6.0,7,38055.914949
-6.0,7,38078.508073
-6.0,7,38100.957599
-6.0,7,38123.359067
-6.0,7,38146.043354
-6.0,7,38168.589315
-6.0,7,38191.048605
-6.0,7,38213.47949
-6.0,7,38236.071601
-6.0,7,38258.729357
-6.0,7,38281.17969
-6.0,7,38303.616535
-6.0,7,38326.086012
-6.0,7,38348.713236
-6.0,7,38371.254812
-6.0,7,38393.686132
-6.0,7,38416.139914
-6.0,7,38438.791585
-6.0,7,38461.404017
-6.0,7,38483.874169
-6.0,7,38506.348569
-6.0,7,38528.790394
-6.0,7,38551.5078
-6.0,7,38574.004216
-6.0,7,38596.467595
-6.0,7,38618.937534
-6.0,7,38641.567335
-6.0,7,38664.052388
-6.0,7,38686.537584
-6.0,7,38709.01309
-6.0,7,38731.624104
-6.0,7,38754.3177
-6.0,7,38776.796078
-6.0,7,38799.241334
-6.0,7,38821.692103
-6.0,7,38844.333958
-6.0,7,38866.840563
-6.0,7,38889.305392
-6.0,7,38911.732908
-6.0,7,38934.328304
-6.0,7,38957.018728
-6.0,7,38979.57535
-6.0,7,39002.029083
-6.0,7,39024.498657
-6.0,7,39047.109666
-6.0,7,39069.610744
-6.0,7,39092.06315
-6.0,7,39114.496251
-6.0,7,39137.109017
-6.0,7,39159.668494
-6.0,7,39182.131804
-6.0,7,39204.576647
-6.0,7,39227.012089
-6.0,7,39249.602547
-6.0,7,39272.188335
-6.0,7,39294.623464
-6.0,7,39317.070114
-6.0,7,39339.669636
-6.0,7,39362.149638
-6.0,7,39384.588594
-6.0,7,39407.045133
-6.0,7,39429.484149
-6.0,7,39452.116017
-6.0,7,39474.597111
-6.0,7,39496.996524
-6.0,7,39519.395904
-6.0,7,39541.921661
-6.0,7,39564.341688
-6.0,7,39586.747656
-6.0,7,39609.162338
-6.0,7,39631.64328
-6.0,7,39654.20498
-6.0,7,39676.723965
-6.0,7,39699.064587
-6.0,7,39721.430696
-6.0,7,39743.915319
-6.0,7,39766.34203
-6.0,7,39788.746331
-6.0,7,39811.113583
-6.0,7,39833.658128
-6.0,7,39856.182255
-6.0,7,39878.685303
-6.0,7,39901.068902
-6.0,7,39923.446663
-6.0,7,39945.972496
-6.0,7,39968.450432
-6.0,7,39990.79953
-6.0,7,40013.184251
-6.0,7,40035.629453
-6.0,7,40058.155852
-6.0,7,40080.627566
-6.0,7,40103.035439
-6.0,7,40125.465416
-6.0,7,40147.954266
-6.0,7,40170.37608
-6.0,7,40192.707102
-6.0,7,40215.111004
-6.0,7,40237.627268
-6.0,7,40260.273192
-6.0,7,40282.693946
-6.0,7,40305.096362
-6.0,7,40327.467978
-6.0,7,40349.920049
-6.0,7,40372.312794
-6.0,7,40394.662322
-6.0,7,40417.01566
-6.0,7,40439.503245
-6.0,7,40461.908921
-6.0,7,40484.299081
-6.0,7,40506.643548
-6.0,7,40529.05169
-6.0,7,40551.500327
-6.0,7,40573.8737
-6.0,7,40596.246193
-6.0,7,40618.58578
-6.0,7,40641.092283
-6.0,7,40663.53854
-6.0,7,40685.900855
-6.0,7,40708.264203
-6.0,7,40730.720951
-6.0,7,40753.390551
-6.0,7,40775.866308
-6.0,7,40798.233908
-6.0,7,40820.588898
-6.0,7,40843.108969
-6.0,7,40865.623596
-6.0,7,40887.986689
-6.0,7,40910.312614
-6.0,7,40932.85542
-6.0,7,40955.398106
-6.0,7,40977.895625
-6.0,7,41000.267972
-6.0,7,41022.629574
-6.0,7,41045.076083
-6.0,7,41067.581126
-6.0,7,41089.967928
-6.0,7,41112.33282
-6.0,7,41134.81887
-6.0,7,41157.355534
-6.0,7,41179.778917
-6.0,7,41202.141857
-6.0,7,41224.520517
-6.0,7,41246.999428
-6.0,7,41269.466392
-6.0,7,41291.942454
-6.0,7,41314.304632
-6.0,7,41336.768465
-6.0,7,41359.467858
-6.0,7,41381.958986
-6.0,7,41404.295727
-6.0,7,41426.671552
-6.0,7,41449.165028
-6.0,7,41471.786438
-6.0,7,41494.199457
-6.0,7,41516.571353
-6.0,7,41539.09361
-6.0,7,41561.615166
-6.0,7,41583.97479
-6.0,7,41606.42263
-6.0,7,41628.81315
-6.0,7,41651.314897
-6.0,7,41673.7505
-6.0,7,41696.126763
-6.0,7,41718.545208
-6.0,7,41741.069265
-6.0,7,41763.577261
-6.0,7,41785.964972
-6.0,7,41808.299476
-6.0,7,41830.680099
-6.0,7,41853.245763
-6.0,7,41875.777847
-6.0,7,41898.17984
-6.0,7,41920.55402
-6.0,7,41943.034878
-6.0,7,41965.489421
-6.0,7,41987.860974
-6.0,7,42010.246425
-6.0,7,42032.751019
-6.0,7,42055.430511
-6.0,7,42077.863014
-6.0,7,42100.218463
-6.0,7,42122.638536
-6.0,7,42145.256035
-6.0,7,42167.739713
-6.0,7,42190.166587
-6.0,7,42212.634868
-6.0,7,42235.272941
-6.0,7,42257.900575
-6.0,7,42280.461624
-6.0,7,42302.920837
-6.0,7,42325.395181
-6.0,7,42348.04576
-6.0,7,42370.623601
-6.0,7,42393.131522
-6.0,7,42415.616875
-6.0,7,42438.287736
-6.0,7,42461.024102
-6.0,7,42483.65275
-6.0,7,42506.137687
-6.0,7,42528.604257
-6.0,7,42551.195523
-6.0,7,42573.884297
-6.0,7,42596.391657
-6.0,7,42618.890829
-6.0,7,42641.484499
-6.0,7,42664.012548
-6.0,7,42686.480873
-6.0,7,42708.960346
-6.0,7,42731.433213
-6.0,7,42754.132828
-6.0,7,42776.65005
-6.0,7,42799.122658
-6.0,7,42821.610423
-6.0,7,42844.188804
-6.0,7,42866.80982
-6.0,7,42889.323282
-6.0,7,42911.826004
-6.0,7,42934.430539
-6.0,7,42957.097847
-6.0,7,42979.62352
-6.0,7,43002.13454
-6.0,7,43024.645033
-6.0,7,43047.303873
-6.0,7,43069.839264
-6.0,7,43092.315279
-6.0,7,43114.790233
-6.0,7,43137.415114
-6.0,7,43160.078937
-6.0,7,43182.702929
-6.0,7,43205.186716
-6.0,7,43227.64438
-6.0,7,43250.344068
-6.0,7,43272.883437
-6.0,7,43295.406712
-6.0,7,43317.896951
-6.0,7,43340.53559
-6.0,7,43363.143551
-6.0,7,43385.64444
-6.0,7,43408.136335
-6.0,7,43430.627453
-6.0,7,43453.293449
-6.0,7,43475.876244
-6.0,7,43498.393953
-6.0,7,43520.874486
-6.0,7,43543.486375
-6.0,7,43566.076966
-6.0,7,43588.575352
-6.0,7,43611.077399
-6.0,7,43633.723374
-6.0,7,43656.43984
-6.0,7,43678.978266
-6.0,7,43701.451613
-6.0,7,43723.937906
-6.0,7,43746.573958
-6.0,7,43769.127994
-6.0,7,43791.629704
-6.0,7,43814.133334
-6.0,7,43836.756471
-6.0,7,43859.394608
-6.0,7,43882.112229
-6.0,7,43904.683523
-6.0,7,43927.317869
-6.0,7,43950.192031
-6.0,7,43972.992449
-6.0,7,43995.725927
-6.0,7,44018.39364
-6.0,7,44041.282901
-6.0,7,44064.133482
-6.0,7,44086.835901
-6.0,7,44109.569502
-6.0,7,44132.287618
-6.0,7,44155.269456
-6.0,7,44178.01984
-6.0,7,44200.731237
-6.0,7,44223.464911
-6.0,7,44246.339527
-6.0,7,44269.104009
-6.0,7,44291.847239
-6.0,7,44314.56281
-6.0,7,44337.524997
-6.0,7,44360.574284
-6.0,7,44383.410588
-6.0,7,44406.143622
-6.0,7,44428.84075
-6.0,7,44451.765354
-6.0,7,44474.457164
-6.0,7,44497.115211
-6.0,7,44519.720197
-6.0,7,44542.412121
-6.0,7,44564.95867
-6.0,7,44587.459821
-6.0,7,44609.985042
-6.0,7,44632.455266
-6.0,7,44655.2054
-6.0,7,44677.766983
-6.0,7,44700.245761
-6.0,7,44722.747886
-6.0,7,44745.383663
-6.0,7,44768.0109
-6.0,7,44790.480477
-6.0,7,44812.956459
-6.0,7,44835.629619
-6.0,7,44858.330996
-6.0,7,44880.842446
-6.0,7,44903.320513
-6.0,7,44925.782831
-6.0,7,44948.416329
-6.0,7,44970.928236
