#{"t_start": 1661183722.4652815, "env_id": null}
r,l,t
9.53,7,26652.600808
2.11,7,26675.791666
12.0,7,26699.022177
9.9,7,26722.175215
1.33,7,26745.696548
10.67,7,26768.717256
11.3,7,26791.601834
7.2,7,26814.949759
5.4,7,26838.072138
10.8,7,26861.358408
10.56,7,26884.682127
4.7,7,26907.926629
11.48,7,26931.292919
10.82,7,26954.591331
6.24,7,26977.755553
2.2,7,27001.062724
6.97,7,27023.687875
10.83,7,27046.90606
-2.93,7,27069.863507
9.06,7,27093.242567
11.3,7,27116.410763
9.13,7,27139.177441
7.5,7,27162.142229
8.06,7,27185.17531
12.43,7,27207.93884
2.13,7,27231.421942
8.76,7,27254.523001
11.43,7,27277.981981
8.84,7,27300.841677
1.54,7,27323.744483
9.97,7,27347.004081
8.6,7,27370.178428
4.46,7,27393.076399
8.06,7,27416.344638
10.69,7,27439.847461
4.79,7,27462.796886
8.96,7,27486.082843
12.31,7,27509.331133
11.8,7,27532.735318
2.5,7,27555.719182
12.47,7,27578.819519
10.34,7,27602.110894
1.71,7,27624.877867
10.63,7,27647.881043
12.93,7,27671.428276
11.2,7,27694.731545
-0.23,7,27718.191278
12.33,7,27741.039791
11.63,7,27764.457192
1.66,7,27787.271604
12.67,7,27810.800575
11.13,7,27834.249407
11.97,7,27857.667642
5.04,7,27881.218668
11.54,7,27904.108769
12.24,7,27927.373678
2.83,7,27950.34086
12.07,7,27973.175766
12.28,7,27996.66627
11.33,7,28019.664246
5.47,7,28042.721155
12.05,7,28065.779996
11.44,7,28088.818371
4.79,7,28111.957855
10.4,7,28135.239712
11.45,7,28158.089436
10.61,7,28180.977103
6.43,7,28204.661914
12.01,7,28228.090496
12.4,7,28251.448977
3.17,7,28274.678688
11.87,7,28298.061823
12.04,7,28321.334012
7.73,7,28344.292006
9.0,7,28367.232301
11.76,7,28390.533056
12.29,7,28414.181562
3.03,7,28437.659459
12.83,7,28460.893968
12.54,7,28484.22613
5.93,7,28507.02321
11.15,7,28530.343707
12.71,7,28553.700881
11.87,7,28577.015635
4.96,7,28600.198921
13.13,7,28623.633759
12.0,7,28647.023039
3.43,7,28669.749568
12.57,7,28692.446189
10.46,7,28715.768666
12.38,7,28738.961455
2.79,7,28761.827682
10.05,7,28785.228093
12.27,7,28808.615015
3.26,7,28831.430328
12.46,7,28854.994638
4.8,7,28878.076951
11.92,7,28900.927395
6.11,7,28924.069971
10.96,7,28947.248085
11.53,7,28970.794965
5.24,7,28993.550423
11.47,7,29016.677207
12.47,7,29040.125443
10.47,7,29063.002821
5.71,7,29086.216972
11.81,7,29109.446557
12.16,7,29133.10248
2.5,7,29156.069929
10.5,7,29179.255794
10.93,7,29202.507213
9.79,7,29225.356323
8.67,7,29248.35791
11.77,7,29271.482893
12.4,7,29294.807121
3.21,7,29317.89431
11.84,7,29340.92646
12.17,7,29363.825527
8.13,7,29386.580438
8.53,7,29409.985436
12.87,7,29433.004958
11.06,7,29455.880854
2.04,7,29479.384321
11.66,7,29502.42316
8.51,7,29525.84801
4.94,7,29548.731879
8.53,7,29571.985274
11.59,7,29595.408236
12.33,7,29618.417165
5.5,7,29641.747224
12.3,7,29664.809117
12.43,7,29687.740799
5.83,7,29710.717866
12.14,7,29733.78822
12.07,7,29756.917518
12.23,7,29780.101034
4.76,7,29803.297725
11.99,7,29826.508329
12.64,7,29849.813713
5.47,7,29872.691017
12.23,7,29896.043499
12.89,7,29919.268455
11.95,7,29942.505034
3.4,7,29965.870183
11.89,7,29988.934322
10.4,7,30012.188548
3.63,7,30035.411932
9.53,7,30058.820515
10.67,7,30081.740323
12.93,7,30104.946649
5.57,7,30128.673933
11.3,7,30151.799186
8.91,7,30174.587691
1.9,7,30197.814317
9.2,7,30221.016678
11.29,7,30244.225493
9.07,7,30267.067332
5.97,7,30290.484727
11.5,7,30313.569024
11.39,7,30336.44373
2.53,7,30359.662214
11.24,7,30382.75979
11.14,7,30406.003371
7.53,7,30429.093766
8.2,7,30452.09224
11.5,7,30475.136858
11.57,7,30498.339638
3.03,7,30521.213013
12.53,7,30544.227784
11.97,7,30567.265254
7.9,7,30590.312374
8.73,7,30613.746642
7.7,7,30636.830142
9.24,7,30660.015663
1.54,7,30683.153759
12.39,7,30706.331756
11.53,7,30729.686452
6.27,7,30752.579665
2.63,7,30775.410269
10.17,7,30798.71701
12.13,7,30821.841678
1.17,7,30845.192499
9.44,7,30868.427144
9.41,7,30891.65934
3.1,7,30914.42821
9.93,7,30937.963155
10.87,7,30961.365613
11.29,7,30984.73155
-0.47,7,31008.067118
11.61,7,31031.525608
11.39,7,31054.766408
3.2,7,31077.709055
12.43,7,31100.760092
10.24,7,31123.882016
10.74,7,31146.976029
4.62,7,31170.166087
11.1,7,31193.435757
12.06,7,31216.733551
4.57,7,31239.896242
11.67,7,31263.027357
11.3,7,31286.228228
10.03,7,31309.113907
5.39,7,31332.478726
6.8,7,31355.514072
10.43,7,31378.851658
2.1,7,31402.15009
10.53,7,31425.543544
11.83,7,31448.503397
8.51,7,31471.233075
8.44,7,31494.380438
11.31,7,31517.680452
7.04,7,31540.645908
0.1,7,31563.94664
10.6,7,31587.291887
10.39,7,31610.306732
8.2,7,31633.317694
8.4,7,31656.270473
3.27,7,31679.119374
11.17,7,31702.267411
4.67,7,31725.624096
12.37,7,31749.183895
11.57,7,31772.552937
4.46,7,31795.332182
8.7,7,31819.026997
12.09,7,31842.118316
9.52,7,31865.133801
2.47,7,31888.581353
7.97,7,31911.75479
11.4,7,31935.020491
5.47,7,31957.787746
8.29,7,31981.023251
11.91,7,32004.581089
10.34,7,32027.685964
2.23,7,32050.494998
11.4,7,32073.914879
11.5,7,32096.953064
3.34,7,32119.804976
12.37,7,32143.153685
11.03,7,32166.713467
11.5,7,32190.131191
5.17,7,32213.312479
5.3,7,32236.284273
10.73,7,32259.25995
1.97,7,32282.30844
7.3,7,32305.121994
9.83,7,32327.993834
10.17,7,32351.238194
4.57,7,32374.342847
11.97,7,32397.351218
7.86,7,32420.821538
2.17,7,32443.86356
11.47,7,32467.392847
10.93,7,32490.619821
9.62,7,32513.410618
5.27,7,32536.556936
10.14,7,32559.770218
12.05,7,32582.845163
2.46,7,32605.972952
11.83,7,32629.114125
11.91,7,32652.267269
8.8,7,32675.470122
7.67,7,32698.725865
12.0,7,32721.910688
8.0,7,32745.141306
5.54,7,32768.370849
11.57,7,32791.563336
10.1,7,32814.971923
8.79,7,32837.75607
9.07,7,32861.329432
12.0,7,32884.202828
11.4,7,32907.37242
3.1,7,32930.66464
11.59,7,32953.508755
12.26,7,32976.495971
5.2,7,32999.467517
9.04,7,33022.327637
12.09,7,33045.481134
11.3,7,33068.358487
1.87,7,33091.547944
11.77,7,33114.582143
12.36,7,33137.639397
4.74,7,33160.512322
8.94,7,33183.95472
12.06,7,33207.451708
12.37,7,33230.666916
2.11,7,33253.911095
12.46,7,33276.831278
11.94,7,33299.985735
3.57,7,33322.730387
11.83,7,33345.782011
11.91,7,33369.072759
11.4,7,33392.274493
2.61,7,33415.71992
11.49,7,33438.946198
11.8,7,33462.315978
3.3,7,33485.568691
11.53,7,33508.479785
10.91,7,33531.381981
11.39,7,33554.331244
5.0,7,33577.609573
11.23,7,33600.836943
10.93,7,33624.160197
2.33,7,33646.936109
7.59,7,33670.02465
6.62,7,33692.708269
11.87,7,33715.612482
5.0,7,33738.979996
9.23,7,33762.173531
11.69,7,33785.814542
3.0,7,33809.053982
11.67,7,33832.346488
12.33,7,33855.183419
7.36,7,33877.867094
5.74,7,33901.024163
12.0,7,33924.149493
12.04,7,33947.351416
3.43,7,33970.537394
11.99,7,33993.770768
12.79,7,34016.691602
8.53,7,34039.555508
6.7,7,34062.875064
11.8,7,34086.133878
12.37,7,34109.623657
4.9,7,34132.627239
11.53,7,34155.779003
11.63,7,34179.615299
8.1,7,34202.417963
7.76,7,34225.662642
12.25,7,34248.485447
12.06,7,34271.724779
3.46,7,34294.900094
10.2,7,34318.244766
12.06,7,34341.326119
5.03,7,34364.045021
10.37,7,34387.157414
12.11,7,34410.729436
12.07,7,34433.754812
4.49,7,34456.891326
11.02,7,34479.935785
12.2,7,34503.514575
3.17,7,34526.460694
11.07,7,34549.784547
11.34,7,34572.992074
12.27,7,34595.917325
3.3,7,34618.932848
11.4,7,34642.260621
8.57,7,34665.429144
2.1,7,34688.560051
10.73,7,34711.869608
11.39,7,34734.959613
11.43,7,34757.981968
4.99,7,34781.538579
10.97,7,34804.90458
11.66,7,34828.132474
-3.07,7,34850.900902
10.26,7,34873.915313
9.14,7,34897.249922
8.23,7,34920.043399
5.51,7,34942.957118
11.64,7,34965.960144
11.53,7,34988.89396
-0.56,7,35011.726143
11.77,7,35034.777877
11.83,7,35057.871159
8.64,7,35080.808871
5.0,7,35103.968714
12.9,7,35126.970776
11.54,7,35150.088977
3.09,7,35173.173527
11.3,7,35196.724825
11.94,7,35219.587396
8.13,7,35242.786919
8.26,7,35266.362275
11.62,7,35289.642485
11.53,7,35312.837819
4.96,7,35336.203748
11.81,7,35359.355245
11.31,7,35382.191843
8.9,7,35404.910142
8.5,7,35427.825732
11.32,7,35451.007586
12.1,7,35473.889617
5.3,7,35497.079417
11.5,7,35520.360191
12.04,7,35543.406786
7.97,7,35566.238857
8.31,7,35589.597633
11.18,7,35612.790001
11.17,7,35635.951454
3.53,7,35659.038836
10.72,7,35682.208257
10.5,7,35705.691645
5.53,7,35728.560271
10.6,7,35751.593038
12.94,7,35774.411187
11.64,7,35797.421678
5.13,7,35820.666445
11.17,7,35844.284376
11.7,7,35867.440001
3.63,7,35890.515006
10.97,7,35913.516261
11.47,7,35936.626662
12.04,7,35959.984928
2.37,7,35983.112475
11.07,7,36006.207438
10.9,7,36029.674412
2.64,7,36052.726844
12.1,7,36076.126897
11.62,7,36099.322838
10.79,7,36122.258259
5.63,7,36145.446893
10.37,7,36168.473819
11.46,7,36191.441613
4.72,7,36214.619892
11.07,7,36237.839577
11.12,7,36261.52887
8.73,7,36284.455235
5.57,7,36307.419053
12.32,7,36330.34174
10.57,7,36353.478941
2.63,7,36376.561413
10.64,7,36399.617296
10.08,7,36422.461743
7.36,7,36445.317078
5.47,7,36468.122623
12.2,7,36491.017838
12.46,7,36513.977916
2.74,7,36537.253848
12.46,7,36560.124811
10.46,7,36583.15153
7.87,7,36606.092594
3.87,7,36629.273999
10.38,7,36652.287856
10.75,7,36675.314111
0.0,7,36698.714305
9.83,7,36722.075506
10.87,7,36745.064165
8.66,7,36768.261785
8.64,7,36791.361709
11.84,7,36814.750697
11.4,7,36837.955237
2.7,7,36860.874707
11.37,7,36883.990182
8.27,7,36907.226484
5.76,7,36929.995645
8.0,7,36953.340022
10.94,7,36976.438824
11.53,7,36999.483229
2.81,7,37022.613182
11.23,7,37045.753987
11.66,7,37069.208738
4.97,7,37092.101897
10.81,7,37115.406204
11.57,7,37138.481879
12.37,7,37161.69189
4.43,7,37184.786758
10.61,7,37207.880485
11.56,7,37231.076939
2.24,7,37254.039888
12.23,7,37277.080165
11.6,7,37300.180209
11.87,7,37323.197891
2.54,7,37346.435526
11.86,7,37369.301334
10.93,7,37392.712168
3.03,7,37415.760154
10.76,7,37439.485389
11.25,7,37462.696865
12.51,7,37485.706808
2.2,7,37508.768799
11.36,7,37531.945671
12.1,7,37554.964056
2.57,7,37577.788253
10.6,7,37601.114236
11.84,7,37625.166262
11.44,7,37647.947531
5.69,7,37671.955317
11.43,7,37695.122569
11.03,7,37718.839188
3.17,7,37742.144886
11.67,7,37765.140673
11.67,7,37788.033112
10.1,7,37811.14164
4.56,7,37835.111768
11.74,7,37858.180459
12.29,7,37881.515223
2.79,7,37904.851854
11.61,7,37928.304166
12.36,7,37951.167539
5.83,7,37973.712201
8.48,7,37996.734118
11.11,7,38020.164494
11.49,7,38043.575718
2.93,7,38066.937366
10.48,7,38089.810117
7.52,7,38113.125314
6.69,7,38135.820783
11.56,7,38158.954778
10.92,7,38182.394466
10.78,7,38205.488539
4.26,7,38228.403429
8.47,7,38251.370356
10.46,7,38274.617085
2.33,7,38297.210209
7.83,7,38320.281819
11.79,7,38343.548799
10.93,7,38366.895309
1.3,7,38389.793287
10.3,7,38413.1092
10.64,7,38436.30327
1.73,7,38459.013103
10.6,7,38482.213907
12.2,7,38505.376634
11.69,7,38528.822596
3.03,7,38551.897208
10.7,7,38575.166211
8.09,7,38598.371465
2.77,7,38621.28177
10.94,7,38644.500982
11.87,7,38667.619825
11.33,7,38690.44583
4.84,7,38713.622842
11.29,7,38737.126236
11.4,7,38760.401458
2.7,7,38783.403796
12.03,7,38806.700994
10.93,7,38830.002697
8.4,7,38852.980164
5.31,7,38876.17028
12.17,7,38899.348801
10.8,7,38922.726359
2.47,7,38945.876832
12.43,7,38968.868814
8.49,7,38991.87241
8.53,7,39014.64353
4.03,7,39037.668311
11.43,7,39060.867411
11.8,7,39084.306111
0.34,7,39107.593199
8.7,7,39131.155176
11.66,7,39154.497358
6.42,7,39177.19194
8.1,7,39200.443457
10.84,7,39223.540844
12.53,7,39246.629232
2.6,7,39269.62527
10.11,7,39292.779152
10.92,7,39315.999075
5.67,7,39338.851607
10.07,7,39361.88739
8.83,7,39385.390558
11.37,7,39408.593795
3.83,7,39431.703372
10.54,7,39454.705002
12.06,7,39478.227402
5.01,7,39501.690785
11.44,7,39524.951055
9.9,7,39548.171398
12.0,7,39571.371462
-0.57,7,39594.47819
7.03,7,39617.247744
12.27,7,39640.639536
1.67,7,39663.493503
8.36,7,39686.648026
10.74,7,39710.023943
7.46,7,39733.023481
3.76,7,39755.955697
9.63,7,39779.175026
11.21,7,39802.07897
5.23,7,39825.069994
7.44,7,39847.925039
10.66,7,39871.100507
11.54,7,39894.101553
5.18,7,39917.30302
10.93,7,39940.661859
10.96,7,39964.085646
2.73,7,39987.03622
10.5,7,40010.398174
8.46,7,40033.640885
7.29,7,40056.414375
2.34,7,40079.906729
8.84,7,40102.826807
10.13,7,40126.068112
2.6,7,40149.246001
6.26,7,40172.396316
8.01,7,40195.065394
4.73,7,40217.816945
-0.06,7,40240.605268
9.6,7,40264.03811
6.79,7,40287.418868
0.53,7,40310.838896
6.77,7,40334.595943
7.86,7,40357.391595
6.94,7,40379.857917
5.73,7,40403.289177
7.53,7,40426.924274
8.8,7,40450.395577
0.46,7,40473.799407
8.27,7,40496.942178
8.77,7,40520.33368
4.53,7,40542.771589
9.49,7,40565.960091
3.14,7,40588.827809
5.73,7,40612.10493
4.8,7,40634.994066
5.5,7,40658.091562
3.03,7,40680.881117
-0.67,7,40703.87903
5.43,7,40726.969034
8.33,7,40750.343117
7.87,7,40773.336957
-0.2,7,40796.368945
8.29,7,40819.796173
8.23,7,40843.129785
0.07,7,40865.977197
8.72,7,40889.171453
5.5,7,40911.458609
7.89,7,40934.674227
-0.03,7,40958.166435
8.74,7,40981.917389
8.66,7,41005.571363
-2.97,7,41028.311618
10.47,7,41051.297058
11.17,7,41074.34581
4.99,7,41097.187026
2.33,7,41120.313275
2.4,7,41143.100747
11.49,7,41166.677441
-2.73,7,41189.441401
3.0,7,41212.119819
7.9,7,41235.038649
7.88,7,41258.153975
2.7,7,41281.435874
11.26,7,41304.798145
8.33,7,41328.252186
-0.67,7,41350.781299
6.27,7,41374.425009
11.14,7,41397.985281
8.26,7,41420.991503
5.0,7,41444.037054
7.71,7,41467.410966
7.77,7,41490.229355
2.63,7,41513.357255
8.03,7,41536.334587
10.8,7,41559.693794
8.74,7,41582.730619
3.33,7,41606.075866
11.09,7,41629.029876
8.93,7,41652.419701
2.37,7,41675.768821
10.67,7,41699.248491
5.3,7,41721.935032
8.0,7,41744.456223
5.7,7,41767.484946
7.37,7,41790.149592
5.66,7,41813.231203
0.2,7,41836.419088
10.44,7,41859.267679
9.39,7,41882.679044
5.29,7,41905.65018
5.74,7,41929.024825
11.26,7,41952.165893
8.46,7,41974.975823
0.2,7,41998.244703
7.29,7,42021.067101
10.63,7,42044.187022
7.9,7,42066.981901
4.47,7,42090.149368
11.0,7,42113.346292
11.2,7,42136.915404
0.3,7,42159.821443
11.78,7,42183.647342
8.79,7,42206.848483
4.96,7,42229.601613
10.56,7,42252.88883
8.36,7,42275.653499
5.51,7,42298.422436
2.3,7,42321.952601
12.06,7,42345.450023
5.4,7,42368.261406
2.67,7,42390.813884
5.86,7,42413.540996
5.53,7,42436.658987
11.21,7,42460.072269
-3.2,7,42482.795683
8.33,7,42505.68466
9.93,7,42529.091605
3.16,7,42551.983224
10.43,7,42574.721544
6.7,7,42597.702321
-2.73,7,42620.89322
3.0,7,42644.326815
7.89,7,42667.742682
6.49,7,42691.242441
-2.8,7,42714.374382
11.8,7,42737.350024
9.13,7,42760.454448
5.74,7,42783.242429
-0.96,7,42806.143983
5.77,7,42829.381247
5.97,7,42852.693085
2.47,7,42875.425379
8.47,7,42899.010552
5.88,7,42922.504277
1.6,7,42945.236155
5.91,7,42968.721794
9.67,7,42992.350717
1.87,7,43015.122632
-0.33,7,43037.392722
8.6,7,43061.076037
11.71,7,43084.239542
5.93,7,43107.217451
1.33,7,43130.254448
8.13,7,43153.441394
8.43,7,43176.494402
-2.83,7,43199.122668
8.4,7,43222.703835
10.46,7,43246.143624
6.94,7,43269.137514
0.0,7,43292.22146
8.66,7,43315.428536
7.26,7,43338.610515
-2.73,7,43361.615188
4.99,7,43384.783051
8.73,7,43408.191526
7.15,7,43431.104065
2.33,7,43454.226574
8.37,7,43477.78803
8.3,7,43500.8934
0.23,7,43523.514403
2.07,7,43546.216393
1.9,7,43569.363718
3.2,7,43591.948218
5.63,7,43615.576258
9.64,7,43638.977337
5.83,7,43662.194404
2.2,7,43685.028893
9.42,7,43708.184974
6.47,7,43731.406772
0.1,7,43753.97612
7.9,7,43777.360284
8.94,7,43800.831282
8.63,7,43824.0171
-0.8,7,43847.507363
5.87,7,43870.617045
6.76,7,43893.675181
3.06,7,43916.335189
2.6,7,43939.1215
8.19,7,43962.039676
8.71,7,43985.048923
1.8,7,44008.140949
7.4,7,44031.694495
6.27,7,44054.881569
-0.14,7,44077.85192
9.04,7,44100.862512
6.4,7,44124.501852
8.79,7,44147.861284
1.13,7,44171.018745
6.26,7,44194.540866
8.93,7,44218.229663
-2.83,7,44240.539435
5.2,7,44263.257239
8.4,7,44286.649441
5.17,7,44309.748907
3.4,7,44333.13183
5.23,7,44356.535957
6.87,7,44379.702431
0.47,7,44402.712319
1.57,7,44425.613412
3.92,7,44448.467464
8.03,7,44471.418792
2.4,7,44494.76041
9.29,7,44518.239406
6.03,7,44542.06483
-2.73,7,44564.520009
5.56,7,44587.836135
8.43,7,44610.896414
5.86,7,44633.700039
0.1,7,44656.595476
6.56,7,44679.944646
6.5,7,44703.545398
-2.8,7,44726.002978
8.21,7,44749.310914
1.67,7,44772.335612
2.07,7,44794.973411
2.83,7,44818.134555
2.56,7,44841.153207
9.3,7,44864.587985
-2.77,7,44887.279123
6.14,7,44910.622536
5.64,7,44934.261307
-0.73,7,44956.605775
-0.6,7,44979.817519
9.4,7,45003.186194
8.96,7,45026.693704
-0.57,7,45048.964919
7.33,7,45072.212476
2.7,7,45095.857919
2.44,7,45118.341424
4.07,7,45140.787585
5.9,7,45164.135484
2.5,7,45187.18541
-0.03,7,45209.882885
6.3,7,45233.266147
2.36,7,45255.949486
-0.6,7,45278.199721
-0.53,7,45300.93655
5.33,7,45324.318196
6.39,7,45347.274544
2.17,7,45370.450926
9.57,7,45393.911472
6.24,7,45416.867949
0.44,7,45439.308199
8.17,7,45462.706349
3.6,7,45485.104608
5.8,7,45508.416979
2.57,7,45531.428968
2.9,7,45553.973264
6.47,7,45576.987216
4.43,7,45599.702468
2.44,7,45623.141977
5.2,7,45646.059169
8.3,7,45669.366029
0.07,7,45691.672376
5.44,7,45714.737055
2.67,7,45737.597014
-0.1,7,45759.9082
-0.63,7,45782.724626
6.46,7,45806.001899
8.06,7,45829.268119
-0.0,7,45851.555915
4.79,7,45874.762014
3.27,7,45897.775393
4.46,7,45920.258191
5.56,7,45943.910949
7.0,7,45967.320678
6.8,7,45990.795961
-0.26,7,46013.232828
6.27,7,46036.531677
8.67,7,46059.924761
3.04,7,46082.706403
8.35,7,46106.005163
6.83,7,46129.686748
6.53,7,46153.12723
-0.74,7,46176.160279
11.13,7,46199.566504
9.21,7,46222.942885
-2.8,7,46245.706558
4.04,7,46268.560106
9.0,7,46292.003505
2.97,7,46314.965601
2.37,7,46338.122288
8.27,7,46361.470145
4.74,7,46384.88133
1.9,7,46408.261913
2.97,7,46431.752559
6.29,7,46454.889165
6.06,7,46477.341942
2.6,7,46500.731739
6.57,7,46523.952286
5.33,7,46547.125531
0.2,7,46570.185382
2.67,7,46592.769438
3.1,7,46615.841897
2.23,7,46638.47046
-0.67,7,46660.695411
5.0,7,46683.627002
6.74,7,46706.891551
-2.83,7,46729.419558
5.43,7,46752.72079
1.73,7,46775.905004
4.74,7,46798.666955
-3.93,7,46821.646789
7.03,7,46844.597348
8.76,7,46867.841016
-2.97,7,46890.215498
-0.6,7,46913.273106
3.06,7,46936.85519
4.7,7,46959.87318
-3.1,7,46982.181879
1.53,7,47004.963514
0.0,7,47027.80003
-2.7,7,47050.650534
6.66,7,47074.006509
6.06,7,47097.370425
1.59,7,47120.169359
-0.04,7,47142.668363
-1.04,7,47165.644463
3.67,7,47187.77089
-0.94,7,47210.522736
1.5,7,47233.427254
2.3,7,47256.576849
-2.83,7,47279.447978
-0.2,7,47302.9041
1.93,7,47326.310767
-0.26,7,47349.488844
-0.77,7,47372.283031
1.67,7,47395.097192
2.43,7,47417.497789
5.77,7,47440.367488
1.19,7,47463.4704
2.3,7,47486.435751
4.64,7,47509.483073
-2.9,7,47532.639842
6.04,7,47555.708326
6.1,7,47579.186592
4.24,7,47602.124604
2.6,7,47625.413805
3.2,7,47648.456958
6.57,7,47671.792736
-2.77,7,47694.187342
5.3,7,47717.378366
5.49,7,47740.505873
2.93,7,47762.96417
1.7,7,47785.886315
3.03,7,47808.905807
6.67,7,47832.180755
-2.77,7,47854.444514
6.24,7,47877.848186
2.29,7,47900.211748
3.51,7,47922.758205
2.07,7,47946.302226
5.44,7,47969.834365
2.07,7,47992.236809
-2.8,7,48014.605988
4.24,7,48037.73315
5.9,7,48061.364354
5.24,7,48084.209119
0.14,7,48107.799224
6.2,7,48131.009379
5.9,7,48154.609566
-0.8,7,48177.453717
2.74,7,48200.498483
5.77,7,48222.848501
2.37,7,48245.656155
2.3,7,48269.374678
5.67,7,48292.321203
8.5,7,48315.724073
2.19,7,48338.584733
3.46,7,48361.102669
3.37,7,48383.668854
3.1,7,48406.346131
3.33,7,48429.685944
5.87,7,48452.824759
5.13,7,48475.121986
-2.93,7,48497.707303
8.64,7,48521.206518
6.9,7,48544.476563
2.77,7,48567.321657
3.43,7,48590.812744
6.1,7,48614.524593
3.17,7,48637.158236
-2.77,7,48660.033108
2.26,7,48682.213853
5.78,7,48705.756276
2.03,7,48728.553842
-0.26,7,48750.921489
2.4,7,48773.64137
2.6,7,48796.362336
0.17,7,48819.569528
2.93,7,48842.733014
2.36,7,48865.327323
2.43,7,48887.821352
2.87,7,48911.175016
2.81,7,48934.040928
2.4,7,48956.940039
2.16,7,48979.82581
3.07,7,49002.522185
-2.9,7,49025.186206
2.83,7,49047.609518
1.07,7,49070.676914
-0.9,7,49093.591027
3.2,7,49116.269015
-0.33,7,49139.142999
5.27,7,49163.041049
5.87,7,49186.374997
2.3,7,49209.131769
-0.2,7,49231.44304
2.46,7,49253.723315
5.36,7,49277.000067
-2.9,7,49299.456131
5.84,7,49322.946911
2.36,7,49346.303131
3.3,7,49368.61922
2.77,7,49392.060661
6.03,7,49415.338344
5.94,7,49438.520768
-2.93,7,49461.151295
6.33,7,49484.304101
5.57,7,49507.780779
1.84,7,49530.64013
-0.84,7,49553.062145
4.87,7,49576.264162
8.84,7,49599.500578
-2.93,7,49621.956225
0.27,7,49644.490009
5.83,7,49667.695602
-0.26,7,49690.522056
-0.74,7,49712.840254
3.1,7,49736.429146
5.61,7,49759.535448
-0.2,7,49782.655431
4.76,7,49805.677597
0.13,7,49827.9171
0.1,7,49850.260405
2.13,7,49873.86041
5.47,7,49897.15222
2.07,7,49920.232165
0.23,7,49942.421303
2.87,7,49965.090204
2.13,7,49987.560206
0.07,7,50010.011717
-3.13,7,50032.640494
5.83,7,50056.214956
5.37,7,50079.661752
-0.57,7,50102.81728
2.96,7,50125.958215
2.53,7,50148.444513
3.24,7,50171.491973
-0.1,7,50194.925636
6.17,7,50218.288679
3.3,7,50241.724742
0.03,7,50264.164627
3.24,7,50286.587094
6.07,7,50309.526587
3.79,7,50332.493046
-0.03,7,50354.956827
5.54,7,50378.436841
-0.76,7,50401.204459
-2.77,7,50423.706635
2.83,7,50447.014784
2.23,7,50470.222411
-0.7,7,50492.481205
2.46,7,50515.841856
3.03,7,50538.446718
5.77,7,50562.040129
-0.7,7,50584.971057
2.4,7,50608.218859
4.96,7,50631.303226
-2.83,7,50653.794885
5.07,7,50676.974188
6.2,7,50700.278054
6.16,7,50724.015388
2.57,7,50747.071943
4.97,7,50770.392579
5.86,7,50793.941654
-3.0,7,50816.838268
3.04,7,50839.867853
5.56,7,50862.114671
6.08,7,50885.635084
1.93,7,50909.349795
5.83,7,50932.872394
2.93,7,50955.655565
-0.6,7,50978.120285
3.3,7,51000.464305
2.24,7,51023.243659
6.27,7,51046.347784
-0.33,7,51069.902194
6.0,7,51093.158236
6.81,7,51116.382313
-0.67,7,51139.128952
8.24,7,51162.912625
5.79,7,51186.262149
5.67,7,51209.721163
1.97,7,51232.996925
2.8,7,51255.461628
2.8,7,51278.148412
-2.83,7,51301.026917
5.02,7,51324.348511
2.87,7,51347.679041
11.46,7,51370.929346
0.5,7,51394.673779
5.26,7,51417.458763
8.69,7,51440.68081
0.23,7,51463.376505
-6.0,7,51485.918898
-6.0,7,51508.473815
-6.0,7,51531.216809
-6.0,7,51553.891826
-6.0,7,51576.430599
-6.0,7,51598.841136
-6.0,7,51621.375239
-6.0,7,51643.911155
-6.0,7,51666.468426
-6.0,7,51689.010195
-6.0,7,51711.614723
-6.0,7,51734.180915
-6.0,7,51756.752656
-6.0,7,51779.369571
-6.0,7,51802.08866
-6.0,7,51824.679743
-6.0,7,51847.274045
-6.0,7,51869.871852
-6.0,7,51892.457528
-6.0,7,51915.053628
-6.0,7,51937.833743
-6.0,7,51960.40614
-6.0,7,51983.006139
-6.0,7,52005.620399
-6.0,7,52028.282448
-6.0,7,52050.87889
-6.0,7,52073.500444
-6.0,7,52096.338295
-6.0,7,52118.961502
-6.0,7,52141.431859
-6.0,7,52164.053274
-6.0,7,52186.701721
-6.0,7,52209.32891
-6.0,7,52231.962465
-6.0,7,52254.718169
-6.0,7,52277.445923
-6.0,7,52300.052339
-6.0,7,52322.524766
-6.0,7,52345.172764
-6.0,7,52367.823847
-6.0,7,52390.427837
-6.0,7,52413.236604
-6.0,7,52435.943874
-6.0,7,52458.578346
-6.0,7,52481.179524
-6.0,7,52503.73607
-6.0,7,52526.384112
-6.0,7,52549.048032
-6.0,7,52571.816326
-6.0,7,52594.481759
-6.0,7,52617.111428
-6.0,7,52639.745122
-6.0,7,52662.366643
-6.0,7,52684.875446
-6.0,7,52707.477865
-6.0,7,52730.069883
-6.0,7,52752.683789
-6.0,7,52775.266621
-6.0,7,52797.860287
-6.0,7,52820.686396
-6.0,7,52843.30856
-6.0,7,52865.772807
-6.0,7,52888.3432
-6.0,7,52910.945192
-6.0,7,52933.552355
-6.0,7,52956.168711
-6.0,7,52978.987458
-6.0,7,53001.587484
-6.0,7,53024.171565
-6.0,7,53046.618967
-6.0,7,53069.191467
-6.0,7,53091.777537
-6.0,7,53114.358064
-6.0,7,53137.123624
-6.0,7,53159.793556
